Plot,sla,mean.thick,ssl,lar1,lmf,smf,rmf,sp,rgr.h,size,perc.canopy.open,Comp.1,Comp.2,Comp.3,Elevation,Elevation.Group
181,231.8142857,0.2265,63.46153846,79.80491803,0.344262295,0.426229508,0.229508197,PARACH,0.268263987,17,3.69,-3.888199239,2.223765632,0.693731427,1300,High
181,278.98,0.1875,40,68.04390244,0.243902439,0.585365854,0.170731707,PARACH,0.430782916,20,3.69,-3.888199239,2.223765632,0.693731427,1300,High
181,269.36,0.155,47.5,66.23606557,0.245901639,0.393442623,0.360655738,LOESME,0.080042708,13,3.69,-3.888199239,2.223765632,0.693731427,1300,High
181,298.25,0.152,66.4,53.02222222,0.177777778,0.555555556,0.266666667,LOESME,0.117783036,18,3.69,-3.888199239,2.223765632,0.693731427,1300,High
181,251.3571429,0.159666667,32.46153846,83.12598425,0.330708661,0.511811024,0.157480315,LOESME,0.200670695,22,3.69,-3.888199239,2.223765632,0.693731427,1300,High
182,213.3888889,0.1295,18.43478261,46.72749392,0.218978102,0.279805353,0.501216545,AMOOYU,0.223143551,25,1.43,-1.726375318,2.215273589,1.49529305,1300,High
182,215.9714286,0.169666667,28.10126582,108.7080268,0.503344482,0.33277592,0.163879599,DIOSXI,0.133531393,40,1.43,-1.726375318,2.215273589,1.49529305,1300,High
182,194.4875,0.184,29.25373134,74.09047619,0.380952381,0.265873016,0.353174603,DIOSHA,0.105360516,20,1.43,-1.726375318,2.215273589,1.49529305,1300,High
182,180.4306818,0.167666667,13.58024691,71.06476982,0.393861893,0.207161125,0.398976982,DIOSHA,0.245122458,23,1.43,-1.726375318,2.215273589,1.49529305,1300,High
183,275.2142857,0.160333333,10.5721393,122.7814871,0.446130501,0.305007587,0.248861912,LITSSA,0.09531018,44,2.27,-1.033275638,2.692051996,-0.669383339,1300,High
183,153.8166667,0.142,80,39.27234043,0.255319149,0.319148936,0.425531915,AMOOYU,0,13,2.27,-1.033275638,2.692051996,-0.669383339,1300,High
183,217.535,0.254,85,82.60822785,0.379746835,0.227848101,0.392405063,PITTKE,0.068992871,15,2.27,-1.033275638,2.692051996,-0.669383339,1300,High
183,274.645,0.1095,35.55555556,73.09942966,0.266159696,0.311787072,0.422053232,DICHGE,0.064538521,32,2.27,-1.033275638,2.692051996,-0.669383339,1300,High
184,343.7333333,0.126666667,28.39285714,47.93345566,0.139449541,0.205504587,0.655045872,FICULA,0.15415068,35,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,185.9083333,0.123333333,62.72727273,66.59402985,0.358208955,0.328358209,0.313432836,PARACH,0.194156014,17,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,195.908,0.258,42.45283019,68.02361111,0.347222222,0.24537037,0.407407407,PITTKE,0.174353387,25,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,202.9313725,0.182,13.1547619,22.93094535,0.112998523,0.248153619,0.638847858,MICRFA,0.068992871,45,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,190.3466667,0.14,53.94736842,59.48333333,0.3125,0.475,0.2125,PSEUIN,0.336472237,21,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,305.3666667,0.113,83.33333333,142.5044444,0.466666667,0.32,0.213333333,HARPCU,0.451985124,22,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,214.7769231,0.17,13.08823529,63.69809886,0.296577947,0.282889734,0.420532319,LOESME,0.055569851,37,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,248.3757576,0.124333333,33.85416667,83.21218274,0.335025381,0.487309645,0.177664975,PARACH,0.223143551,35,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,212.28,0.137666667,77.42857143,54.43076923,0.256410256,0.448717949,0.294871795,ALPHMO,0.265703166,30,2.22,3.326569299,-0.689919666,1.229384853,1300,High
184,184.225,0.2515,25.85714286,53.56321586,0.290748899,0.308370044,0.400881057,PITTKE,0.105360516,40,2.22,3.326569299,-0.689919666,1.229384853,1300,High
185,351.44,0.126,24.71910112,125.5142857,0.357142857,0.423809524,0.219047619,POMETO,0.125163143,34,1.31,1.728988358,1.629383085,-0.624269923,1300,High
185,349.2764706,0.109333333,15.71428571,147.1441691,0.421282799,0.374635569,0.204081633,PSEUIN,0.09531018,33,1.31,1.728988358,1.629383085,-0.624269923,1300,High
185,232.6125,0.221,62.68292683,59.07619048,0.253968254,0.325396825,0.420634921,PITTKE,0.122602322,26,1.31,1.728988358,1.629383085,-0.624269923,1300,High
185,208.55,0.2035,54.87804878,57.39908257,0.275229358,0.376146789,0.348623853,POMETO,0.09531018,22,1.31,1.728988358,1.629383085,-0.624269923,1300,High
185,319.41,0.117,54.25,112.0736842,0.350877193,0.350877193,0.298245614,POMETO,0.167054085,26,1.31,1.728988358,1.629383085,-0.624269923,1300,High
186,213.42,0.203666667,38.85714286,96.59094828,0.452586207,0.340517241,0.206896552,DIOSXI,0.139761942,23,1.65,-1.886834333,1.074995358,0.549876533,1300,High
186,271.3333333,0.1125,29.57746479,69.70030581,0.256880734,0.449541284,0.293577982,PARACH,0.090971778,46,1.65,-1.886834333,1.074995358,0.549876533,1300,High
186,296.0288889,0.176,8.539325843,65.5683347,0.221493027,0.219031993,0.559474979,HETEFR,0.182321557,30,1.65,-1.886834333,1.074995358,0.549876533,1300,High
186,278.1176471,0.118666667,16.98198198,105.5357143,0.379464286,0.419642857,0.200892857,PARACH,0.072320662,43,1.65,-1.886834333,1.074995358,0.549876533,1300,High
187,144.8306306,0.335666667,14.57627119,74.01565378,0.511049724,0.244475138,0.244475138,CAPPFO,0.223143551,30,2.38,-1.940944884,0.243123611,0.149059256,1300,High
187,214.0636364,0.2555,33.79746835,68.65014577,0.320699708,0.2303207,0.448979592,AMOODU,0.15415068,28,2.38,-1.940944884,0.243123611,0.149059256,1300,High
187,294.2818182,0.107,15.25641026,71.01499086,0.241316271,0.489945155,0.268738574,PSEUIN,0.209720531,37,2.38,-1.940944884,0.243123611,0.149059256,1300,High
187,306.7,0.107333333,48.94736842,64.407,0.21,0.39,0.4,PSEUIN,0.526093096,22,2.38,-1.940944884,0.243123611,0.149059256,1300,High
188,228.06,0.101333333,100,120.0315789,0.526315789,0.289473684,0.184210526,PSEUIN,0.182321557,12,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,310.2714286,0.0895,76.8,131.630303,0.424242424,0.378787879,0.196969697,PSEUIN,0.318453731,22,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,231.875,0.210666667,106.875,71.34615385,0.307692308,0.41025641,0.282051282,PARACH,0.105360516,20,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,259.0458333,0.126,41.44736842,79.2997449,0.306122449,0.387755102,0.306122449,PARACH,0.057158414,36,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,308.9555556,0.114333333,113.6363636,125.2522523,0.405405405,0.297297297,0.297297297,PSEUIN,0.223143551,15,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,428.55,0.13,141.25,95.23333333,0.222222222,0.296296296,0.481481481,PSEUIN,0.182321557,12,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,248.12,0.125,39.62025316,34.7020979,0.13986014,0.552447552,0.307692308,PARACH,0.114410351,37,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,220.2833333,0.275,36.66666667,35.72162162,0.162162162,0.324324324,0.279279279,CAPPFO,0,16,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,246.6,0.115,133.0769231,79.26428571,0.321428571,0.464285714,0.214285714,PSEUIN,0.268263987,17,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,271.9388889,0.121666667,56.38297872,118.425,0.435483871,0.379032258,0.185483871,PARACH,0.105360516,30,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,271.1244444,0.121,37,102.9586498,0.379746835,0.379746835,0.240506329,PARACH,0.111225635,38,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,497.3,0.186,82.59259259,47.36190476,0.095238095,0.642857143,0.261904762,PARACH,0.167054085,26,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,311.9,0.217,64.72222222,21.14576271,0.06779661,0.610169492,0.322033898,PARACH,0.080042708,26,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
188,241.9807692,0.1475,53.92156863,86.77931034,0.35862069,0.351724138,0.289655172,PARACH,0.125163143,34,0.8,-1.016992397,1.131485494,-0.466494353,1300,High
189,181.1259259,0.156666667,48.04878049,88.11531532,0.486486486,0.277027027,0.236486486,WALSYU,0.09531018,22,1.18,-2.91884656,1.908032668,0.9171779,1300,High
189,179.6625,0.21,62,95.82,0.533333333,0.277777778,0.188888889,DIOSHA,0.064538521,16,1.18,-2.91884656,1.908032668,0.9171779,1300,High
189,204.44,0.226,19.59276018,82.62586605,0.404157044,0.2852194,0.310623557,PITTKE,0.139761942,46,1.18,-2.91884656,1.908032668,0.9171779,1300,High
189,221.4875,0.173,143,150.1610169,0.677966102,0.169491525,0.152542373,WALSYU,0.223143551,20,1.18,-2.91884656,1.908032668,0.9171779,1300,High
189,228.8583333,0.192666667,110,70.41794872,0.307692308,0.384615385,0.307692308,WALSYU,0.105360516,20,1.18,-2.91884656,1.908032668,0.9171779,1300,High
189,228.1125,0.17,57.39130435,109.9337349,0.481927711,0.277108434,0.240963855,CHISSI,0.15415068,14,1.18,-2.91884656,1.908032668,0.9171779,1300,High
189,233.6833333,0.146,61.05263158,79.66477273,0.340909091,0.431818182,0.227272727,WALSYU,0.127833372,25,1.18,-2.91884656,1.908032668,0.9171779,1300,High
189,221.19,0.1645,59.74358974,54.61481481,0.24691358,0.481481481,0.271604938,WALSYU,0.127833372,25,1.18,-2.91884656,1.908032668,0.9171779,1300,High
190,231.3083333,0.139333333,23.79310345,79.0400335,0.341708543,0.396984925,0.261306533,MILISI,0.029852963,34,0.79,-3.651755105,-0.024717287,0.555264594,1300,High
190,193.7851852,0.125,36.06557377,85.97511737,0.443661972,0.429577465,0.126760563,WALSYU,0.287682072,24,0.79,-3.651755105,-0.024717287,0.555264594,1300,High
190,202.9791667,0.151333333,41.66666667,69.59285714,0.342857143,0.385714286,0.271428571,WALSYU,0.139761942,23,0.79,-3.651755105,-0.024717287,0.555264594,1300,High
190,305.8666667,0.107,125.4545455,148.8,0.486486486,0.297297297,0.216216216,PSEUIN,0.068992871,15,0.79,-3.651755105,-0.024717287,0.555264594,1300,High
190,198.84,0.176,52.69230769,55.23333333,0.277777778,0.430555556,0.291666667,WALSYU,0.051293294,20,0.79,-3.651755105,-0.024717287,0.555264594,1300,High
190,199.0190476,0.169666667,59.61538462,99.50952381,0.5,0.30952381,0.19047619,WALSYU,0.064538521,16,0.79,-3.651755105,-0.024717287,0.555264594,1300,High
190,185.5538462,0.160666667,34.23728814,70.94705882,0.382352941,0.370588235,0.247058824,WALSYU,0.044451763,23,0.79,-3.651755105,-0.024717287,0.555264594,1300,High
